5.186539241955161472e-01,2.016664827770138224e-01,1.967183524691825669e-01,-1.649036024582889535e-03,3.932052344281111722e-02,-1.248398535306913248e-02,-5.760404140109327831e-02,-1.649036024582888451e-03,1.135037728829738080e-01,-1.214415605210546895e-01,3.332528089450124964e-02,-4.126306853257938334e-02,0.000000000000000000e+00
5.118991032324125001e-01,3.435292272566842220e-01,2.721312496189627894e-01,-2.632658047922585842e-01,3.042244018956945517e+00,-5.198425185758812184e+00,2.095235342944374413e+00,2.586396990112948546e-01,3.639625753262912600e+00,3.114740479481515223e+00,3.449948058293619724e+00,3.304418174450845402e+00,0.000000000000000000e+00
5.042601654059065686e-01,3.445303643228352364e-01,2.661624612367203824e-01,-2.570021839217445647e-01,2.939678507187614809e+00,-5.162389863803153567e+00,2.131137911711901367e+00,2.520889232396472668e-01,3.778862025568593186e+00,2.890066362277257106e+00,3.465353127938045841e+00,3.203575259907841755e+00,0.000000000000000000e+00
4.969829867310970872e-01,3.455285010955689295e-01,2.605225518029643528e-01,-2.527875743718859258e-01,2.844682493541245361e+00,-5.143065082295737334e+00,2.176797259218624436e+00,2.473754937978783486e-01,3.913541185945383027e+00,2.678277862708719148e+00,3.482065391902133822e+00,3.109753656752004325e+00,0.000000000000000000e+00
4.898887059541898736e-01,3.465216911077364514e-01,2.550510012611216792e-01,-2.491046401079249351e-01,2.757522551371279551e+00,-5.139348954465998709e+00,2.230832642244363839e+00,2.431547810782419550e-01,4.046250136007184750e+00,2.473277712240420367e+00,3.499772316738282374e+00,3.019755531509359603e+00,0.000000000000000000e+00
4.829456249761946984e-01,3.474934549122233318e-01,2.497096666678708388e-01,-2.456693360040720087e-01,2.678584950090767691e+00,-5.150424125723930047e+00,2.292028460249372124e+00,2.391687209420932381e-01,4.177015399263821926e+00,2.273551605691769506e+00,3.517986583088471342e+00,2.932580421867156506e+00,0.000000000000000000e+00
4.761445973922165953e-01,3.484275657530052084e-01,2.444809431626669693e-01,-2.423918580516778998e-01,2.608305184130143228e+00,-5.175695589603678037e+00,2.359342412606155737e+00,2.353313410679949425e-01,4.305534755457681939e+00,2.078351785493086634e+00,3.536257702657844781e+00,2.847628838292960651e+00,0.000000000000000000e+00
4.694827322096741251e-01,3.493079553063081488e-01,2.393532846157672422e-01,-2.392364856731306055e-01,2.547132336758403337e+00,-5.214786473003259815e+00,2.431936938455685038e+00,2.316048665346120972e-01,4.431420137788482094e+00,1.887148484988509400e+00,3.554150744134799478e+00,2.764417878642229542e+00,0.000000000000000000e+00
4.629598667886534180e-01,3.501169750266994729e-01,2.343171641642374514e-01,-2.361878304488455038e-01,2.495528547398296659e+00,-5.267582887177794326e+00,2.509224603328029879e+00,2.279694656925674301e-01,4.554209085938835777e+00,1.699469677064638695e+00,3.571200610723344049e+00,2.682478152280167727e+00,0.000000000000000000e+00
4.565779172658491203e-01,3.508327924284174171e-01,2.293632018548406315e-01,-2.332402593970218097e-01,2.454008950849885018e+00,-5.334331644242563897e+00,2.590925876285135931e+00,2.244132958602062522e-01,4.673312646961942818e+00,1.514816832440526007e+00,3.586849411060991866e+00,2.601280068341514262e+00,0.000000000000000000e+00
4.503414120192239523e-01,3.514251348301244415e-01,2.244806002376703580e-01,-2.303945010280571970e-01,2.423234638901071492e+00,-5.415813611224454149e+00,2.677149521246199537e+00,2.209285512117348804e-01,4.787906744823448690e+00,1.332581246062931823e+00,3.600346476503521576e+00,2.520141514382896020e+00,0.000000000000000000e+00
4.442592511377471132e-01,3.518471205523224787e-01,2.196548712501406875e-01,-2.276576370771396518e-01,2.404189622883841526e+00,-5.513651596846084857e+00,2.768523519655028853e+00,2.175096725374357776e-01,4.896713193087746774e+00,1.151908695954488637e+00,3.610557895741774104e+00,2.438063993300498389e+00,0.000000000000000000e+00
4.383490154040765030e-01,3.520169990434150464e-01,2.148631596284543976e-01,-2.250465366859774330e-01,2.398520530509398618e+00,-5.630892370328386853e+00,2.866437390624182679e+00,2.141524519109162528e-01,4.997505163548543905e+00,9.714101751186487999e-01,3.615541834309384139e+00,2.353373504357845647e+00,0.000000000000000000e+00
