3.154681489323343802e-01,2.164504358656276217e-01,5.743162232866903805e-02,-2.088713744785851423e-01,1.297488670760845064e+00,-5.877356030218287231e+00,3.498911754967754195e+00,1.067526827378114662e-01,4.025499819644596577e+00,-5.844416696296907077e+00,6.515729707582411656e-01,-2.470489847410521467e+00,0.000000000000000000e+00
3.084432691225356127e-01,1.973634290324690899e-01,4.578954660434569890e-02,-2.107197835351036774e-01,1.585309828749137395e+00,-6.588474372458272832e+00,3.872703399529726642e+00,9.786054686594886087e-02,3.734711516525481834e+00,-6.468955215849558904e+00,2.469076686171237101e-01,-2.981151367941173191e+00,0.000000000000000000e+00
3.036771080294495273e-01,1.735882910779801280e-01,3.456785030109199575e-02,-2.141990678313622776e-01,1.248885791965371084e+00,-5.956698350103962980e+00,3.532862362681115087e+00,8.959972209368786966e-02,3.299347234367004500e+00,-7.130493271158587554e+00,-2.657185933661195265e-01,-3.565427443425439158e+00,0.000000000000000000e+00
2.994321211421976936e-01,1.526575148062056519e-01,2.475965914868980336e-02,-2.176029829715510067e-01,1.497062091306770260e+00,-6.579259905493381133e+00,3.867264672080442445e+00,8.193810149189802161e-02,2.917957520053613862e+00,-7.713288543458927116e+00,-7.159217793254879503e-01,-4.079409244079802654e+00,0.000000000000000000e+00
2.963848728060650140e-01,1.310024176429541165e-01,1.575056104176169799e-02,-2.216385336512683990e-01,1.195017105323960882e+00,-6.017068779924839461e+00,3.571182869802840720e+00,7.484466326456971907e-02,2.498665068067192685e+00,-8.276969423095456690e+00,-1.184611730655534156e+00,-4.593692624372708089e+00,0.000000000000000000e+00
2.942807271339313857e-01,1.093901223908155945e-01,7.552054460782543083e-03,-2.260810187674592298e-01,1.399980104496986844e+00,-6.544505167944700830e+00,3.861355548471233856e+00,6.828904246202756323e-02,2.062883361541946847e+00,-8.812254890533496976e+00,-1.654502745971156319e+00,-5.094868783020372049e+00,0.000000000000000000e+00
2.928548592726805677e-01,8.859608658647753765e-02,1.712054427742450147e-04,-2.306951993140552160e-01,1.135988218333991773e+00,-6.060629653764786795e+00,3.612435710075314610e+00,6.224132796873174667e-02,1.632497575068946771e+00,-9.309877885954792376e+00,-2.108002600931801140e+00,-5.569377709954022038e+00,0.000000000000000000e+00
2.923012386727820155e-01,6.746724880788229628e-02,-6.608697344113965803e-03,-2.357043032341209210e-01,1.300910250898196452e+00,-6.499231101918299558e+00,3.860010659047413473e+00,5.667201082265495987e-02,1.178276578564248611e+00,-9.789821401332343243e+00,-2.571198078740117410e+00,-6.040346744027954351e+00,0.000000000000000000e+00
2.922580997257252511e-01,4.722109385757747996e-02,-1.271923360818270898e-02,-2.407754310730260139e-01,1.077656081431239476e+00,-6.100591690003430934e+00,3.661153847103041592e+00,5.155202904922072393e-02,7.337750590143783391e-01,-1.023576917949742082e+01,-3.016398903326487524e+00,-6.485595217156533643e+00,0.000000000000000000e+00
2.928633073545055532e-01,2.701622970081494352e-02,-1.831902033837972538e-02,-2.460748067518477855e-01,1.204135329265689336e+00,-6.453584512333220502e+00,3.866560387345445271e+00,4.685286861091468580e-02,2.777817336326817155e-01,-1.066235843315300613e+01,-3.462581494515327041e+00,-6.921995205004980889e+00,0.000000000000000000e+00
2.938768937442458595e-01,7.565998957169996902e-03,-2.339108035554966075e-02,-2.513901767021821110e-01,1.022544718883843906e+00,-6.142294307803575215e+00,3.717877324646243320e+00,4.254669122185577440e-02,-1.694908305594536313e-01,-1.106081023833355559e+01,-3.893423289863250147e+00,-7.336877779029739699e+00,0.000000000000000000e+00
2.953411733453412680e-01,-1.152752071090763428e-02,-2.803019224976920770e-02,-2.567907836929957388e-01,1.109972198948735000e+00,-6.408442024975011364e+00,3.879521292775782282e+00,3.860646847069298948e-02,-6.176285813449386985e-01,-1.143869061120309993e+01,-4.317824297641504216e+00,-7.738494894906514432e+00,0.000000000000000000e+00
2.970955826334858996e-01,-2.986143911903052506e-02,-3.224491341256978394e-02,-2.621420747738499313e-01,9.704358421165684145e-01,-6.184882806063937366e+00,3.780135086246195097e+00,3.500610844832426766e-02,-1.054718814169009811e+00,-1.179173625800161140e+01,-4.726474632531442843e+00,-8.119980439639160608e+00,0.000000000000000000e+00
2.991262525428433627e-01,-4.758298673352284042e-02,-3.609368608668875322e-02,-2.674551593165286900e-01,1.019218328688995534e+00,-6.364547109881050879e+00,3.897192038699247352e+00,3.172056625203155400e-02,-1.483734106352100124e+00,-1.212357778232319205e+01,-5.122571696710212841e+00,-8.484740191965061129e+00,0.000000000000000000e+00
3.013149859561907173e-01,-6.444390871431431023e-02,-3.959320308739364136e-02,-2.726356939105552546e-01,9.208378671005663652e-01,-6.225655464480727375e+00,3.844237822224818579e+00,2.872593361957145180e-02,-1.896947678282081107e+00,-1.243211887519498227e+01,-5.500304748044879233e+00,-8.828761805432165488e+00,0.000000000000000000e+00
3.036165229989565284e-01,-8.045632843986334770e-02,-4.278079594690679249e-02,-2.776610785231486411e-01,9.347798201562066422e-01,-6.325668340604412521e+00,3.919106868132844035e+00,2.599950577483772785e-02,-2.293746431743881153e+00,-1.271890083769170232e+01,-5.859794374708159559e+00,-9.152852894727404376e+00,0.000000000000000000e+00
3.059429308331140240e-01,-9.547371888002588458e-02,-4.567600643359469303e-02,-2.824648003802258112e-01,8.724643670958796005e-01,-6.258702662023256202e+00,3.904369575256998903e+00,2.351982554804952358e-02,-2.669208430081718930e+00,-1.298319008815483855e+01,-6.197544077629127734e+00,-9.454854440607409316e+00,0.000000000000000000e+00
3.082468146977733747e-01,-1.094839051112900807e-01,-4.830702517783452832e-02,-2.870196208135453175e-01,8.615107949694895684e-01,-6.298687886334000119e+00,3.946222627550872275e+00,2.126670614795763206e-02,-3.022140691249773248e+00,-1.322605009174769286e+01,-6.513129168780598555e+00,-9.735061614216848014e+00,0.000000000000000000e+00
3.104781808990386138e-01,-1.224551125071210028e-01,-5.069712423410799307e-02,-2.912944335080172586e-01,8.237804525230632002e-01,-6.277427555397246728e+00,3.954506270225369047e+00,1.922123476566779329e-02,-3.350870199020202556e+00,-1.344818829674377092e+01,-6.805687056025255366e+00,-9.993371439738700346e+00,0.000000000000000000e+00
3.126121815412790661e-01,-1.344276665894121314e-01,-5.287258943861356669e-02,-2.952820212775697506e-01,8.020918318852906514e-01,-6.286901993709721026e+00,3.978290742181935791e+00,1.736575960919571962e-02,-3.655793352357473491e+00,-1.365118325917488029e+01,-7.076016935793575158e+00,-1.023095967573875953e+01,0.000000000000000000e+00
3.146307755877775780e-01,-1.454504550056706369e-01,-5.485748644560973358e-02,-2.989807431671225313e-01,7.759981836410547729e-01,-6.283247959431793817e+00,3.994077250032299631e+00,1.568386311149894130e-02,-3.937628076077152706e+00,-1.383661079044642328e+01,-7.325129187601595149e+00,-1.044910967892196219e+01,0.000000000000000000e+00
3.165246476608387649e-01,-1.555873933823226918e-01,-5.667446718604415845e-02,-3.023964905591842722e-01,7.537095557247204258e-01,-6.284260447977671582e+00,4.011376780646524587e+00,1.416032400791637086e-02,-4.197592795138010757e+00,-1.400613147651847612e+01,-7.554393243583356288e+00,-1.064933102807311194e+01,0.000000000000000000e+00
3.182873370654597522e-01,-1.648992819394437814e-01,-5.834360158342526137e-02,-3.055368622168684878e-01,7.323638910522488610e-01,-6.283957518650808538e+00,4.027002976475682949e+00,1.278107080832326450e-02,-4.436894561907216428e+00,-1.416125861240471728e+01,-7.765120887372390257e+00,-1.083303228693952569e+01,0.000000000000000000e+00
3.199149589952707817e-01,-1.734442783973873248e-01,-5.988272421044409793e-02,-3.084109379199242995e-01,7.126277731305434848e-01,-6.283944414111938492e+00,4.041834744000771806e+00,1.153312894538612889e-02,-4.656733692443506101e+00,-1.430337611962382915e+01,-7.958575409783321675e+00,-1.100153440228399582e+01,0.000000000000000000e+00
3.214054120455787644e-01,-1.812766732172572670e-01,-6.130761129424058126e-02,-3.110285428012677933e-01,6.942693200507725759e-01,-6.283894131243397574e+00,4.055723244293156782e+00,1.040456360017086822e-02,-4.858261240306010365e+00,-1.443373378343021329e+01,-8.135941929251359284e+00,-1.115605309448484661e+01,0.000000000000000000e+00
3.227581468064300019e-01,-1.884473344089282187e-01,-6.263225461725742405e-02,-3.134000754331309757e-01,6.772312509638206413e-01,-6.283852412689262756e+00,4.068723202631144176e+00,9.384419916245351906e-03,-5.042583995512936568e+00,-1.455346327361250580e+01,-8.298336142019223871e+00,-1.129771112710620251e+01,0.000000000000000000e+00
3.239739010448161038e-01,-1.950039205289888500e-01,-6.386908492584070229e-02,-3.155363037330868314e-01,6.614346360759189025e-01,-6.283815215968654222e+00,4.080866075643655222e+00,8.462662031080555800e-03,-5.210763795762663797e+00,-1.466359006978053259e+01,-8.446807926194061622e+00,-1.142754593934911966e+01,0.000000000000000000e+00
3.250544748045547383e-01,-2.009911038851945331e-01,-6.502916803225376741e-02,-3.174482008449480697e-01,6.468041338851883149e-01,-6.283782349434992476e+00,4.092187954912018810e+00,7.630112090203843185e-03,-5.363817875682488356e+00,-1.476504452218317454e+01,-8.582345336745492048e+00,-1.154651706112015574e+01,0.000000000000000000e+00
3.260025275372756548e-01,-2.064507583828570358e-01,-6.612237380755564553e-02,-3.191468021739164995e-01,6.332664099603902974e-01,-6.283753560093968460e+00,4.102726791812083995e+00,6.878390171600853170e-03,-5.502718904415591084e+00,-1.485867155095907499e+01,-8.705877931706064388e+00,-1.165551252366858570e+01,0.000000000000000000e+00
3.268213977739703457e-01,-2.114221233581051740e-01,-6.715752219692185110e-02,-3.206430833622118670e-01,6.207503823810779364e-01,-6.283728619329494336e+00,4.112521839219592579e+00,6.199855838226929483e-03,-5.628394965718657161e+00,-1.494523921379787801e+01,-8.818279675487973535e+00,-1.175535450402854387e+01,0.000000000000000000e+00
3.275149439476806590e-01,-2.159419481068874658e-01,-6.814250945488141420e-02,-3.219478572742489053e-01,6.091874000241330744e-01,-6.283707326516021929e+00,4.121613119123567870e+00,5.587551855706648397e-03,-5.741729552283319826e+00,-1.502544628001015248e+01,-8.920371513552490583e+00,-1.184680431874096307e+01,0.000000000000000000e+00
3.280874050386419771e-01,-2.200446213226880388e-01,-6.908441739066953358e-02,-3.230716882748994045e-01,5.985113930358010315e-01,-6.283689510053577898e+00,4.130040952096741158e+00,5.035150459316897406e-03,-5.843561636458050046e+00,-1.509992893655445556e+01,-9.012923702147427107e+00,-1.193056687086505896e+01,0.000000000000000000e+00
3.285432796849718784e-01,-2.237622889280266036e-01,-6.998960803584712564e-02,-3.240248221839592824e-01,5.886589974208836784e-01,-6.283675027961054482e+00,4.137845545026664240e+00,4.536902427142115724e-03,-5.934685863379485227e+00,-1.516926673673224890e+01,-9.096657961117829316e+00,-1.200729463899388527e+01,0.000000000000000000e+00
3.288872223921425753e-01,-2.271249631529932145e-01,-7.086380581629228570e-02,-3.248171303845552860e-01,5.795696540760157944e-01,-6.283663768272784722e+00,4.145066633625972941e+00,4.087589112313998359e-03,-6.015852898913860436e+00,-1.523398788911018542e+01,-9.172249504346490667e+00,-1.207759128367753654e+01,0.000000000000000000e+00
3.291239554748008334e-01,-2.301606251505230738e-01,-7.171216902133065174e-02,-3.254580666474644057e-01,5.711856822991705496e-01,-6.283655649345155858e+00,4.151743176754830955e+00,3.682477503733308944e-03,-6.087769952932918116e+00,-1.529457397232750004e+01,-9.240328990499298456e+00,-1.214201493476110016e+01,0.000000000000000000e+00
3.292581953724694199e-01,-2.328953229324620955e-01,-7.253935210906964359e-02,-3.259566353074426770e-01,5.634523279101760762e-01,-6.283650620154301869e+00,4.157913099780065735e+00,3.317278318852230970e-03,-6.151101487988948513e+00,-1.535146415059877079e+01,-9.301484426161543695e+00,-1.220108121242615695e+01,0.000000000000000000e+00
3.292945919962088630e-01,-2.353532659597205590e-01,-7.334956016487939601e-02,-3.263213694942455056e-01,5.563177864432625741e-01,-6.283648660654239215e+00,4.163613084143316989e+00,2.988107081330147741e-03,-6.206470114318581643e+00,-1.540505895484029431e+01,-9.356263044064242251e+00,-1.225526602509461327e+01,0.000000000000000000e+00
3.292376797875328776e-01,-2.375569173245335730e-01,-7.414659663624902086e-02,-3.265603181836091995e-01,5.497332023123093769e-01,-6.283649782257537453e+00,4.168878400118728678e+00,2.691448098236517809e-03,-6.254457664314550414e+00,-1.545572368539929009e+01,-9.405173170916642178e+00,-1.230500817879717701e+01,0.000000000000000000e+00
3.290918392051371266e-01,-2.395270841248466898e-01,-7.493390529894994323e-02,-3.266810408956218881e-01,5.436526453178321949e-01,-6.283654028495982757e+00,4.173742779495620780e+00,2.424121223778492266e-03,-6.295606433217198372e+00,-1.550379148434124410e+01,-9.448686092418126847e+00,-1.235071182514029431e+01,0.000000000000000000e+00
3.288612674002509562e-01,-2.412830063509708578e-01,-7.571460726436138322e-02,-3.266906089324952411e-01,5.380330663001232638e-01,-6.283661475916483496e+00,4.178238324687587379e+00,2.183251277364706491e-03,-6.330420567829881051e+00,-1.554956611814411360e+01,-9.487237917341595050e+00,-1.239274876863237829e+01,0.000000000000000000e+00
3.285499568979022289e-01,-2.428424443824361567e-01,-7.649153371313119343e-02,-3.265956121166657122e-01,5.328342341035465779e-01,-6.283672235267336426e+00,4.182395450590630226e+00,1.966239971522630407e-03,-6.359367581547323844e+00,-1.559332450543969983e+01,-9.521231438149744264e+00,-1.243146064883725899e+01,0.000000000000000000e+00
3.281616811683980006e-01,-2.442217650255560923e-01,-7.726725493426823965e-02,-3.264021700641238088e-01,5.280186562796007621e-01,-6.283686453031919861e+00,4.186242855414890940e+00,1.770740198352467511e-03,-6.382879971833727240e+00,-1.563531901909551003e+01,-9.551037982367057921e+00,-1.246716100856215803e+01,0.000000000000000000e+00
3.276999860494723693e-01,-2.454360259051981130e-01,-7.804410615882910462e-02,-3.261159471066844007e-01,5.235514861122159136e-01,-6.283704313370790828e+00,4.189807516707912960e+00,1.594632520638881524e-03,-6.401356915376682721e+00,-1.567577958739017241e+01,-9.576999246785229403e+00,-1.250013725598160619e+01,0.000000000000000000e+00
3.271681860627685401e-01,-2.464990579514939883e-01,-7.882421060168248728e-02,-3.257421700594984038e-01,5.194004186011750290e-01,-6.283726040539113100e+00,4.193114708870946394e+00,1.436003714462210463e-03,-6.415166016305085428e+00,-1.571491561523151859e+01,-9.599429105392831119e+00,-1.253065252614375424e+01,0.000000000000000000e+00
3.265693647562388779e-01,-2.474235456868199012e-01,-7.960950006143691082e-02,-3.252856481149104528e-01,5.155355779993722187e-01,-6.283751901854440547e+00,4.196188038634355522e+00,1.293127213339615757e-03,-6.424645083901563858e+00,-1.575291774321905613e+01,-9.618615381537264142e+00,-1.255894744558333720e+01,0.000000000000000000e+00
3.259063782941592491e-01,-2.482211050129735641e-01,-8.040173337575198809e-02,-3.247507942289561966e-01,5.119293993828804012e-01,-6.283782211300247944e+00,4.199049495189409953e+00,1.164445308920211740e-03,-6.430103917957714188e+00,-1.578995945977607285e+01,-9.634821575083968526e+00,-1.258524180264980075e+01,0.000000000000000000e+00
3.251818616063718026e-01,-2.489023582158979286e-01,-8.120251298529491957e-02,-3.241416474505046663e-01,5.085565065576621580e-01,-6.283817333863479959e+00,4.201719511954987496e+00,1.048552969519934725e-03,-6.431826082114048937e+00,-1.582619857948552600e+01,-9.648288536073909683e+00,-1.260973612552564660e+01,0.000000000000000000e+00
3.243982364959608344e-01,-2.494770059389139760e-01,-8.201329982312349776e-02,-3.234618957235901315e-01,5.053935883914976168e-01,-6.283857690720195954e+00,4.204217037272239388e+00,9.441831448861926933e-04,-6.430070648013301415e+00,-1.586177859907676080e+01,-9.659236077447191704e+00,-1.263261316964285008e+01,0.000000000000000000e+00
3.235577211880626969e-01,-2.499538959193691734e-01,-8.283542671601197560e-02,-3.227148987694076210e-01,5.024192754213940848e-01,-6.283903765402456543e+00,4.206559611652465058e+00,8.501934331908496834e-04,-6.425073895716108652e+00,-1.589682994115200465e+01,-9.667864520667505346e+00,-1.265403931620058664e+01,0.000000000000000000e+00
3.226623408805525672e-01,-2.503410883330032255e-01,-8.367011045909206191e-02,-3.219037107246751073e-01,4.996140183402146828e-01,-6.283956111102578568e+00,4.208763449540001922e+00,7.655539941018318657e-04,-6.417050958451553377e+00,-1.593147109464642952e+01,-9.674356169440482489e+00,-1.267416588365747820e+01,0.000000000000000000e+00
3.217139389290060714e-01,-2.506459176412850764e-01,-8.451846270424114016e-02,-3.210311022768584377e-01,4.969599697236777858e-01,-6.284015359298458669e+00,4.210843523882189743e+00,6.893365996769734716e-04,-6.406197402300561450e+00,-1.596580966012692926e+01,-9.678876708082981395e+00,-1.269313035434448622e+01,0.000000000000000000e+00
3.207141883630335033e-01,-2.508750508864992512e-01,-8.538149978513429050e-02,-3.200995820937002634e-01,4.944408701298868558e-01,-6.284082229916736928e+00,4.212813652114458129e+00,6.207047226077499211e-04,-6.392690733763176425e+00,-1.599994330730507208e+01,-9.681576522404519380e+00,-1.271105751866370603e+01,0.000000000000000000e+00
3.196646034886382326e-01,-2.510345424254304403e-01,-8.626015158714593623e-02,-3.191114173945047150e-01,4.920419394948822300e-01,-6.284157543290211478e+00,4.214686582465255960e+00,5.589045689052783965e-04,-6.376691830294622498e+00,-1.603396065153150829e+01,-9.682591942163004006e+00,-1.272806053966310458e+01,0.000000000000000000e+00
3.185665513816895444e-01,-2.511298851336958848e-01,-8.715526955781693896e-02,-3.180686535538266302e-01,4.897497745644072142e-01,-6.284242234213519573e+00,4.216474079759840343e+00,5.032569693860232700e-04,-6.358346290780727550e+00,-1.606794205552161969e+01,-9.682046405224909336e+00,-1.274424194107741748e+01,0.000000000000000000e+00
3.174212631212359192e-01,-2.511660581484401189e-01,-8.806763394297278946e-02,-3.169731326649492531e-01,4.875522529467817279e-01,-6.284337368458266404e+00,4.218187010153369165e+00,4.531500512292823551e-04,-6.337785704553057009e+00,-1.610196036211319282e+01,-9.680051544482488168e+00,-1.275969452218374123e+01,0.000000000000000000e+00
3.162298446486222492e-01,-2.511475712469348753e-01,-8.899796032444438898e-02,-3.158265110212611360e-01,4.854384442462171267e-01,-6.284444162177532434e+00,4.219835424453022732e+00,4.080326174070321964e-04,-6.315128838919994436e+00,-1.613608156345872757e+01,-9.676708199352846762e+00,-1.277450220302585393e+01,0.000000000000000000e+00
3.149932871697654346e-01,-2.510785059827310706e-01,-8.994690552743753176e-02,-3.146302754989169226e-01,4.833985286405861892e-01,-6.284564004712518859e+00,4.221428639898433310e+00,3.674081679133966776e-04,-6.290482746325815278e+00,-1.617036541169552777e+01,-9.672107354310663041e+00,-1.278874080371065958e+01,0.000000000000000000e+00
3.137124770440764543e-01,-2.509625537197762712e-01,-9.091507295870578098e-02,-3.133857588445950748e-01,4.814237232024402013e-01,-6.284698485413893643e+00,4.222975320462934334e+00,3.308295024393658151e-04,-6.263943793165754670e+00,-1.620486597580769583e+01,-9.666331007398612840e+00,-1.280247876157481812e+01,0.000000000000000000e+00
3.123882051250090330e-01,-2.508030507188309111e-01,-9.190301743063504503e-02,-3.120941538883510447e-01,4.795062162267612615e-01,-6.284849425210888185e+00,4.224483555919269051e+00,2.978938494507165019e-04,-6.235598613004303736e+00,-1.623963214908981101e+01,-9.659452972030464935e+00,-1.281577779006363116e+01,0.000000000000000000e+00
3.110211755346771190e-01,-2.506030104402610648e-01,-9.291124952101585677e-02,-3.107565267141184084e-01,4.776391098231306254e-01,-6.285018913806740493e+00,4.225960940087530204e+00,2.682384715449997862e-04,-6.205524987493177491e+00,-1.627470811133954953e+01,-9.651539615667877214e+00,-1.282869348316483205e+01,0.000000000000000000e+00
3.096120138690174328e-01,-2.503651532335546825e-01,-9.394023951355956470e-02,-3.093738288299142103e-01,4.758163710535648350e-01,-6.285209353555016421e+00,4.227414648855903678e+00,2.415367014986547509e-04,-6.173792658691910518e+00,-1.631013374964470586e+01,-9.642650539130988463e+00,-1.284127586920561015e+01,0.000000000000000000e+00
3.081612748411336478e-01,-2.500919335874221550e-01,-9.499042096002617563e-02,-3.079469083867957813e-01,4.740327919506429066e-01,-6.285423511284171205e+00,4.228851518742652971e+00,2.174943675882587293e-04,-6.140464076784318159e+00,-1.634594504138897975e+01,-9.632839200412249170e+00,-1.285356991776103186e+01,0.000000000000000000e+00
3.066694493792744280e-01,-2.497855651158717438e-01,-9.606219390111923884e-02,-3.064765205006108606e-01,4.722839588345203454e-01,-6.285664579595174217e+00,4.230278126957799145e+00,1.958465705973512776e-04,-6.105595087385514930e+00,-1.638217440288259752e+01,-9.622153486921479981e+00,-1.286561600334661648e+01,0.000000000000000000e+00
3.051369712028778602e-01,-2.494480434559870896e-01,-9.715592778002042629e-02,-3.049633367340592871e-01,4.705662314634494470e-01,-6.285936249468420556e+00,4.231700874133157875e+00,1.763547784251935928e-04,-6.069235562774006887e+00,-1.641885100683141729e+01,-9.610636240116821938e+00,-1.287745032948858714e+01,0.000000000000000000e+00
3.035642229057127772e-01,-2.490811672530804377e-01,-9.827196407955923751e-02,-3.034079537989834430e-01,4.688767327028305343e-01,-6.286242796392468968e+00,4.233126071128697099e+00,1.588042074158025707e-04,-6.031429981487922198e+00,-1.645600107169631343e+01,-9.598325736490044946e+00,-1.288910531669417558e+01,0.000000000000000000e+00
3.019515415798308955e-01,-2.486865574093635178e-01,-9.941061871152601093e-02,-3.018109015405683881e-01,4.672133495852605067e-01,-6.286589182681114885e+00,4.234560031601692920e+00,1.430014624470025346e-04,-5.992217960822854295e+00,-1.649364812587015550e+01,-9.585256128897167827e+00,-1.290060995779582775e+01,0.000000000000000000e+00
3.002992240182837391e-01,-2.482656747743431092e-01,-1.005721841845454434e-01,-3.001726502667145247e-01,4.655747468616072138e-01,-6.286981179191423408e+00,4.236009172354523677e+00,1.287724104800248414e-04,-5.951634746893769368e+00,-1.653181324952290510e+01,-9.571457852281582745e+00,-1.291199014413507484e+01,0.000000000000000000e+00
2.986075315388198037e-01,-2.478198364599798753e-01,-1.017569315752495235e-01,-2.984936174876849369e-01,4.639603944142072778e-01,-6.287425510309400778e+00,4.237480123869637794e+00,1.159602646902762289e-04,-5.909711667109419864e+00,-1.657051529694855674e+01,-9.556957997953805517e+00,-1.292326896610415154e+01,0.000000000000000000e+00
2.968766944756462967e-01,-2.473502309729440074e-01,-1.029651123262720208e-01,-2.967741741338026928e-01,4.623706102195850320e-01,-6.287930026847901033e+00,4.238979853910574747e+00,1.044238584997707705e-04,-5.866476550203439722e+00,-1.660977110231156573e+01,-9.541780660808743875e+00,-1.293446699170624470e+01,0.000000000000000000e+00
2.951069163924417982e-01,-2.468579323720321572e-01,-1.041969598938995573e-01,-2.950146503230771655e-01,4.608066209097341770e-01,-6.288503912417358954e+00,4.240515807630143463e+00,9.403609082732250252e-05,-5.821954119426822061e+00,-1.664959567186037503e+01,-9.525947264223018962e+00,-1.294560252706415859e+01,0.000000000000000000e+00
2.932983780779703231e-01,-2.463439136838058430e-01,-1.054526912681682388e-01,-2.932153407569936254e-01,4.592706423823702533e-01,-6.289157929891804777e+00,4.242096068294404887e+00,8.468252568330874555e-05,-5.776166365209904008e+00,-1.669000236599012865e+01,-9.509476867945954481e+00,-1.295669186325405775e+01,0.000000000000000000e+00
2.914512413969286841e-01,-2.458090598475665967e-01,-1.067325083889548165e-01,-2.913765098323409797e-01,4.577659833365597675e-01,-6.289904715794595980e+00,4.243729543513455660e+00,7.626013087615700348e-05,-5.729132904651622837e+00,-1.673100307504889983e+01,-9.492386465164559084e+00,-1.296774951453594404e+01,0.000000000000000000e+00
2.895656530844164522e-01,-2.452541805170083966e-01,-1.080365994834007470e-01,-2.894983965712240592e-01,4.562971750288246087e-01,-6.290759131737283738e+00,4.245426182766015799e+00,6.867614208271103889e-05,-5.680871336727737031e+00,-1.677260839356480915e+01,-9.474691276201397727e+00,-1.297878845409112714e+01,0.000000000000000000e+00
2.876417485944896546e-01,-2.446800231274023629e-01,-1.093651403531502309e-01,-2.875812194921346654e-01,4.548701308941022203e-01,-6.291738683377341879e+00,4.247197232992987459e+00,6.184703987899068647e-05,-5.631397604319193562e+00,-1.681482779872909461e+01,-9.456405048155879456e+00,-1.298982035489238740e+01,0.000000000000000000e+00
2.856796561440275162e-01,-2.440872867534787660e-01,-1.107182956448061611e-01,-2.856251815745077249e-01,4.534923398441747522e-01,-6.292864018542465132e+00,4.249055540053538138e+00,5.569762854343244932e-05,-5.580726377300703867e+00,-1.685766984064286333e+01,-9.437540372439618963e+00,-1.300085584550392603e+01,0.000000000000000000e+00
